Date,AAPL,MSFT
2009-04-22,4.3396430015563965,18.780000686645508
2009-04-23,4.478570938110352,18.920000076293945
2009-04-24,4.425000190734863,20.90999984741211
2009-04-27,4.4546427726745605,20.399999618530273
2009-04-28,4.425000190734863,19.93000030517578
2009-04-29,4.46928596496582,20.25
2009-04-30,4.493928909301758,20.260000228881836
2009-05-01,4.544285774230957,20.239999771118164
2009-05-04,4.716785907745361,20.190000534057617
2009-05-05,4.739643096923828,19.790000915527344
2009-05-06,4.732142925262451,19.790000915527344
2009-05-07,4.609285831451416,19.31999969482422
2009-05-08,4.61392879486084,19.420000076293945
2009-05-11,4.627500057220459,19.31999969482422
2009-05-12,4.443571090698242,19.889999389648438
2009-05-13,4.267499923706055,19.75
2009-05-14,4.39107084274292,20.059999465942383
2009-05-15,4.372142791748047,20.219999313354492
2009-05-18,4.523213863372803,20.600000381469727
2009-05-19,4.551785945892334,20.309999465942383
2009-05-20,4.495357036590576,20.3799991607666
2009-05-21,4.434999942779541,19.81999969482422
2009-05-22,4.375,19.75
2009-05-26,4.670713901519775,20.34000015258789
2009-05-27,4.751786231994629,20.1299991607666
2009-05-28,4.8239288330078125,20.450000762939453
2009-05-29,4.8503570556640625,20.889999389648438
2009-06-01,4.976786136627197,21.399999618530273
2009-06-02,4.981785774230957,21.399999618530273
2009-06-03,5.033928871154785,21.729999542236328
2009-06-04,5.133571147918701,21.829999923706055
2009-06-05,5.166786193847656,22.139999389648438
2009-06-08,5.137499809265137,22.049999237060547
2009-06-09,5.097143173217773,22.079999923706055
2009-06-10,5.0089287757873535,22.549999237060547
2009-06-11,4.998213768005371,22.829999923706055
2009-06-12,4.891786098480225,23.329999923706055
2009-06-15,4.86035680770874,23.420000076293945
2009-06-16,4.869643211364746,23.450000762939453
2009-06-17,4.8421430587768555,23.68000030517578
2009-06-18,4.8528571128845215,23.5
2009-06-19,4.981429100036621,24.06999969482422
2009-06-22,4.906071186065674,23.280000686645508
2009-06-23,4.786070823669434,23.34000015258789
2009-06-24,4.864999771118164,23.469999313354492
2009-06-25,4.994999885559082,23.790000915527344
2009-06-26,5.0871429443359375,23.350000381469727
2009-06-29,5.070356845855713,23.860000610351562
2009-06-30,5.086785793304443,23.770000457763672
2009-07-01,5.101070880889893,24.040000915527344
2009-07-02,5.00071382522583,23.3700008392334
2009-07-06,4.950356960296631,23.200000762939453
2009-07-07,4.835713863372803,22.530000686645508
2009-07-08,4.900713920593262,22.559999465942383
2009-07-09,4.869999885559082,22.440000534057617
2009-07-10,4.947143077850342,22.389999389648438
2009-07-13,5.083570957183838,23.229999542236328
2009-07-14,5.081070899963379,23.110000610351562
2009-07-15,5.24571418762207,24.1200008392334
2009-07-16,5.268570899963379,24.440000534057617
2009-07-17,5.419642925262451,24.290000915527344
2009-07-20,5.461071014404297,24.530000686645508
2009-07-21,5.411070823669434,24.829999923706055
2009-07-22,5.5978569984436035,24.799999237060547
2009-07-23,5.6364288330078125,25.559999465942383
2009-07-24,5.713929176330566,23.450000762939453
2009-07-27,5.7178568840026855,23.110000610351562
2009-07-28,5.714285850524902,23.469999313354492
2009-07-29,5.715356826782227,23.799999237060547
2009-07-30,5.813929080963135,23.809999465942383
2009-07-31,5.835357189178467,23.520000457763672
2009-08-03,5.943929195404053,23.829999923706055
2009-08-04,5.912499904632568,23.770000457763672
2009-08-05,5.896786212921143,23.809999465942383
2009-08-06,5.853929042816162,23.459999084472656
2009-08-07,5.911070823669434,23.559999465942383
2009-08-10,5.882856845855713,23.420000076293945
2009-08-11,5.815357208251953,23.1299991607666
2009-08-12,5.903929233551025,23.530000686645508
2009-08-13,6.014999866485596,23.6200008392334
2009-08-14,5.9564290046691895,23.690000534057617
2009-08-17,5.699643135070801,23.25
2009-08-18,5.857142925262451,23.579999923706055
2009-08-19,5.878571033477783,23.649999618530273
2009-08-20,5.940357208251953,23.670000076293945
2009-08-21,6.0435709953308105,24.40999984741211
2009-08-24,6.0378570556640625,24.639999389648438
2009-08-25,6.050000190734863,24.639999389648438
2009-08-26,5.978929042816162,24.549999237060547
2009-08-27,6.051785945892334,24.690000534057617
2009-08-28,6.073214054107666,24.68000030517578
2009-08-31,6.007500171661377,24.649999618530273
2009-09-01,5.903571128845215,24.0
2009-09-02,5.899285793304443,23.860000610351562
2009-09-03,5.948214054107666,24.110000610351562
2009-09-04,6.082499980926514,24.6200008392334
2009-09-08,6.1760711669921875,24.81999969482422
2009-09-09,6.112143039703369,24.780000686645508
2009-09-10,6.1628570556640625,25.0
2009-09-11,6.148571014404297,24.860000610351562
2009-09-14,6.204286098480225,25.0
2009-09-15,6.255713939666748,25.200000762939453
2009-09-16,6.495357036590576,25.200000762939453
2009-09-17,6.591071128845215,25.299999237060547
2009-09-18,6.6078572273254395,25.260000228881836
2009-09-21,6.572143077850342,25.299999237060547
2009-09-22,6.588571071624756,25.770000457763672
2009-09-23,6.625,25.709999084472656
2009-09-24,6.565000057220459,25.940000534057617
2009-09-25,6.513214111328125,25.549999237060547
2009-09-28,6.648213863372803,25.829999923706055
2009-09-29,6.62071418762207,25.75
2009-09-30,6.619643211364746,25.719999313354492
2009-10-01,6.459286212921143,24.8799991607666
2009-10-02,6.603570938110352,24.959999084472656
2009-10-05,6.643570899963379,24.639999389648438
2009-10-06,6.786070823669434,25.110000610351562
2009-10-07,6.794642925262451,25.100000381469727
2009-10-08,6.759643077850342,25.670000076293945
2009-10-09,6.802499771118164,25.549999237060547
2009-10-12,6.814642906188965,25.719999313354492
2009-10-13,6.786428928375244,25.809999465942383
2009-10-14,6.831786155700684,25.959999084472656
2009-10-15,6.805714130401611,26.709999084472656
2009-10-16,6.716071128845215,26.5
2009-10-19,6.78071403503418,26.360000610351562
2009-10-20,7.098570823669434,26.3700008392334
2009-10-21,7.318571090698242,26.579999923706055
2009-10-22,7.32857084274292,26.59000015258789
2009-10-23,7.283570766448975,28.020000457763672
2009-10-26,7.231429100036621,28.68000030517578
2009-10-27,7.048929214477539,28.59000015258789
2009-10-28,6.871428966522217,28.020000457763672
2009-10-29,7.012499809265137,28.219999313354492
2009-10-30,6.732142925262451,27.729999542236328
2009-11-02,6.76107120513916,27.8799991607666
2009-11-03,6.7410712242126465,27.530000686645508
2009-11-04,6.814642906188965,28.059999465942383
2009-11-05,6.929643154144287,28.469999313354492
2009-11-06,6.940713882446289,28.520000457763672
